"Year","ID","Lea.State","LEA","School","ID2","OSS_Hispanic","Cp_Hispanic","Expulsions_Hispanic","OSS_AIAN","Cp_AIAN","Expulsions_AIAN","OSS_Asian","Cp_Asian","Expulsions_Asian","OSS_HPI","Cp_HPI","Expulsions_HPI","OSS_Black","Cp_Black","Expulsions_Black","OSS_White","Cp_White","Expulsions_White","OSS_TwoOrMore","Cp_TwoOrMore","Expulsions_TwoOrMore","OSS_LEP","Cp_LEP","Expulsions_LEP","OSS_IDEA","Cp_IDEA","Expulsions_IDEA","leaid","crdc_id","ncessch","num_Total","num_Black","num_Hispanic","num_TwoOrMore","num_White","num_Asian"
2011,2033,"VA","FAIRFAX CO PBLC SCHS","PULLEY CAREER CENTER","02033_FAIRFAX CO PBLC SCHS_VA_PULLEY CAREER CENTER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002033,510126002033,96,22,22,2,37,13
2011,2034,"VA","FAIRFAX CO PBLC SCHS","THOMAS JEFFERSON HIGH","02034_FAIRFAX CO PBLC SCHS_VA_THOMAS JEFFERSON HIGH",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002034,510126002034,1850,31,40,49,724,1000
2011,2036,"VA","LOUISA CO PBLC SCHS","JOUETT ELEM.","02036_LOUISA CO PBLC SCHS_VA_JOUETT ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,2,0,0,0,0,0,0,0,0,5102280,510228002036,510228002036,621,79,13,31,496,0
2011,2038,"VA","PRINCE WILLIAM CO PBLC SCHS","SPRINGWOODS ELEM.","02038_PRINCE WILLIAM CO PBLC SCHS_VA_SPRINGWOODS ELEM.",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,2,0,0,0,0,0,5103130,510313002038,510313002038,702,145,109,61,322,61
2011,2039,"VA","PRINCE WILLIAM CO PBLC SCHS","A. HENDERSON ELEM.","02039_PRINCE WILLIAM CO PBLC SCHS_VA_A. HENDERSON ELEM.",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5103130,510313002039,510313002039,585,100,82,52,304,43
2011,2042,"VA","RUSSELL CO PBLC SCHS","LEBANON HIGH","02042_RUSSELL CO PBLC SCHS_VA_LEBANON HIGH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5103420,510342002042,510342002042,676,7,4,0,661,2
2011,2043,"VA","SALEM CITY PBLC SCHS","SALEM HIGH","02043_SALEM CITY PBLC SCHS_VA_SALEM HIGH",6,0,0,0,0,0,0,0,0,0,0,0,31,0,0,81,0,0,0,0,0,0,0,0,0,0,0,5103460,510346002043,510346002043,1212,112,34,0,1030,34
2011,2044,"VA","SALEM CITY PBLC SCHS","G.W. CARVER ELEM","02044_SALEM CITY PBLC SCHS_VA_G.W. CARVER ELEM",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5103460,510346002044,510346002044,482,121,19,2,331,7
2011,2045,"VA","SALEM CITY PBLC SCHS","ANDREW LEWIS MIDDLE","02045_SALEM CITY PBLC SCHS_VA_ANDREW LEWIS MIDDLE",2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5103460,510346002045,510346002045,880,103,25,4,721,25
2011,2046,"VA","SALEM CITY PBLC SCHS","WEST SALEM ELEM","02046_SALEM CITY PBLC SCHS_VA_WEST SALEM ELEM",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103460,510346002046,510346002046,432,34,7,0,376,13
2011,2047,"VA","SALEM CITY PBLC SCHS","EAST SALEM ELEM","02047_SALEM CITY PBLC SCHS_VA_EAST SALEM ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5103460,510346002047,510346002047,473,79,40,2,340,10
2011,2048,"VA","SALEM CITY PBLC SCHS","SOUTH SALEM ELEM","02048_SALEM CITY PBLC SCHS_VA_SOUTH SALEM ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5103460,510346002048,510346002048,435,19,16,2,394,4
2011,2049,"VA","VA BEACH CITY PBLC SCHS","FRANK W. COX HIGH","02049_VA BEACH CITY PBLC SCHS_VA_FRANK W. COX HIGH",8,0,0,2,0,0,0,0,0,0,0,0,31,0,0,61,0,0,2,0,0,0,0,0,0,0,0,5103840,510384002049,510384002049,1948,220,118,13,1513,67
2011,2050,"VA","WISE CO PBLC SCHS","POWELL VALLEY MIDDLE","02050_WISE CO PBLC SCHS_VA_POWELL VALLEY MIDDLE",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,2,0,0,0,0,0,0,0,0,0,5104080,510408002050,510408002050,533,19,2,0,508,4
2011,2052,"VA","BUCHANAN CO PBLC SCHS","HURLEY ELEMENTARY/MIDDLE","02052_BUCHANAN CO PBLC SCHS_VA_HURLEY ELEMENTARY/MIDDLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5100510,510051002052,510051002052,401,2,0,0,397,0
2011,2054,"VA","CHESAPEAKE CITY PBLC SCHS","GREENBRIER PRIMARY","02054_CHESAPEAKE CITY PBLC SCHS_VA_GREENBRIER PRIMARY",4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5100810,510081002054,510081002054,660,139,64,64,349,40
2011,2055,"VA","CHESTERFIELD CO PBLC SCHS","CLOVER HILL ELEM","02055_CHESTERFIELD CO PBLC SCHS_VA_CLOVER HILL ELEM",4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5100840,510084002055,510084002055,900,148,34,43,613,58
2011,2056,"VA","CHESTERFIELD CO PBLC SCHS","PROVIDENCE ELEM","02056_CHESTERFIELD CO PBLC SCHS_VA_PROVIDENCE ELEM",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5100840,510084002056,510084002056,737,244,64,34,355,34
2011,2058,"VA","FAIRFAX CO PBLC SCHS","ARMSTRONG ELEM","02058_FAIRFAX CO PBLC SCHS_VA_ARMSTRONG ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002058,510126002058,474,37,37,31,316,49
2011,2060,"VA","FAIRFAX CO PBLC SCHS","UNION MILL ELEM","02060_FAIRFAX CO PBLC SCHS_VA_UNION MILL ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002060,510126002060,812,22,58,40,571,115
2011,2061,"VA","FAIRFAX CO PBLC SCHS","CUB RUN ELEM","02061_FAIRFAX CO PBLC SCHS_VA_CUB RUN ELEM",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,5101260,510126002061,510126002061,632,43,100,34,349,106
2011,2063,"VA","FAIRFAX CO PBLC SCHS","LEES CORNER ELEM","02063_FAIRFAX CO PBLC SCHS_VA_LEES CORNER ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002063,510126002063,738,37,97,37,334,229
2011,2065,"VA","GLOUCESTER CO PBLC SCHS","PETSWORTH ELEM.","02065_GLOUCESTER CO PBLC SCHS_VA_PETSWORTH ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5101620,510162002065,510162002065,289,28,10,22,229,0
2011,2066,"VA","LOUISA CO PBLC SCHS","TREVILIANS ELEM.","02066_LOUISA CO PBLC SCHS_VA_TREVILIANS ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,4,0,0,0,0,0,0,0,0,5102280,510228002066,510228002066,446,58,22,49,313,2
2011,2067,"VA","MANASSAS CITY PBLC SCHS","GEORGE CARR ROUND ELEM.","02067_MANASSAS CITY PBLC SCHS_VA_GEORGE CARR ROUND ELEM.",6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,0,0,4,0,0,0,0,0,5102360,510236002067,510236002067,562,67,319,28,124,22
2011,2068,"VA","NEWPORT NEWS CITY PBLC SCHS","OLIVER C. GREENWOOD ELEM","02068_NEWPORT NEWS CITY PBLC SCHS_VA_OLIVER C. GREENWOOD ELEM",6,0,0,0,0,0,0,0,0,0,0,0,20,0,0,7,0,0,4,0,0,4,0,0,0,0,0,5102640,510264002068,510264002068,632,295,109,34,163,22
2011,2069,"VA","PORTSMOUTH CITY PBLC SCHS","CHURCHLAND ACADEMY ELEM.","02069_PORTSMOUTH CITY PBLC SCHS_VA_CHURCHLAND ACADEMY ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,4,0,0,0,0,0,0,0,0,5103000,510300002069,510300002069,692,526,34,16,103,7
2011,2070,"VA","RICHMOND CITY PBLC SCHS","THOMAS JEFFERSON HIGH","02070_RICHMOND CITY PBLC SCHS_VA_THOMAS JEFFERSON HIGH",2,0,0,0,0,0,2,0,0,0,0,0,93,0,0,9,0,0,0,0,0,2,0,0,0,0,0,5103240,510324002070,510324002070,911,700,28,0,163,16
2011,2075,"VA","RICHMOND CITY PBLC SCHS","RICHMOND COMMUNITY HIGH","02075_RICHMOND CITY PBLC SCHS_VA_RICHMOND COMMUNITY HIGH",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5103240,510324002075,510324002075,244,202,4,0,34,4
2011,2078,"VA","RICHMOND CITY PBLC SCHS","THOMAS C. BOUSHALL MIDDLE","02078_RICHMOND CITY PBLC SCHS_VA_THOMAS C. BOUSHALL MIDDLE",8,0,0,2,0,0,0,0,0,0,0,0,84,0,0,10,0,0,0,0,0,4,0,0,0,0,0,5103240,510324002078,510324002078,512,334,79,0,97,0
2011,2080,"VA","RICHMOND CITY PBLC SCHS","JOHN MARSHALL HIGH","02080_RICHMOND CITY PBLC SCHS_VA_JOHN MARSHALL HIGH",2,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5103240,510324002080,510324002080,824,748,4,2,64,4
2011,2081,"VA","RICHMOND CITY PBLC SCHS","GEORGE WYTHE HIGH","02081_RICHMOND CITY PBLC SCHS_VA_GEORGE WYTHE HIGH",12,0,0,2,0,0,2,0,0,0,0,0,264,0,0,17,0,0,0,0,0,2,0,0,0,0,0,5103240,510324002081,510324002081,911,775,40,0,82,5
2011,2082,"VA","RICHMOND CITY PBLC SCHS","ARMSTRONG HIGH","02082_RICHMOND CITY PBLC SCHS_VA_ARMSTRONG HIGH",2,0,0,0,0,0,0,0,0,0,0,0,156,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5103240,510324002082,510324002082,905,880,7,0,16,0
2011,2083,"VA","RICHMOND CITY PBLC SCHS","HUGUENOT HIGH","02083_RICHMOND CITY PBLC SCHS_VA_HUGUENOT HIGH",23,0,0,2,0,0,2,0,0,4,0,0,192,0,0,29,0,0,0,0,0,23,0,0,0,0,0,5103240,510324002083,510324002083,1254,883,133,2,208,22
2011,2084,"VA","STAFFORD CO PBLC SCHS","GARRISONVILLE ELEM.","02084_STAFFORD CO PBLC SCHS_VA_GARRISONVILLE ELEM.",17,0,0,0,0,0,5,0,0,0,0,0,2,0,0,28,0,0,0,0,0,10,0,0,0,0,0,5103660,510366002084,510366002084,526,49,97,37,316,19
2011,2085,"VA","VA BEACH CITY PBLC SCHS","BIRDNECK ELEM.","02085_VA BEACH CITY PBLC SCHS_VA_BIRDNECK ELEM.",2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103840,510384002085,510384002085,724,268,109,43,286,10
2011,2086,"VA","COOP CTRS FOR EXCEPTIONAL CHILDREN","COOP CTR FOR EXCEP CHILDREN","02086_COOP CTRS FOR EXCEPTIONAL CHILDREN_VA_COOP CTR FOR EXCEP CHILDREN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5100014,510001402086,510001402086,89,8,2,0,79,0
2011,2088,"VA","NORTHERN NECK REGIONAL SPECIAL EDUCATION PROGRAM","NORTHERN NECK REG SPECIAL ED","02088_NORTHERN NECK REGIONAL SPECIAL EDUCATION PROGRAM_VA_NORTHERN NECK REG SPECIAL ED",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100016,510001602088,510001602088,61,28,5,0,28,0
2011,2089,"VA","NEW HORIZONS REGIONAL EDUC CTR-SPEC ED","CENTER FOR AUTISM","02089_NEW HORIZONS REGIONAL EDUC CTR-SPEC ED_VA_CENTER FOR AUTISM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100017,510001702089,510001702089,134,67,0,7,58,2
2011,2090,"VA","PIEDMONT REGIONAL ED.","PIEDMONT REG ED/IVY CREEK","02090_PIEDMONT REGIONAL ED._VA_PIEDMONT REG ED/IVY CREEK",2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,26,0,0,5,0,0,0,0,0,0,0,0,5100018,510001802090,510001802090,68,22,2,7,31,2
2011,2097,"VA","CHESTERFIELD CO PBLC SCHS","EVERGREEN ELEM","02097_CHESTERFIELD CO PBLC SCHS_VA_EVERGREEN ELEM",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5100840,510084002097,510084002097,1101,169,73,64,745,43
2011,2098,"VA","CHESTERFIELD CO PBLC SCHS","JACOBS ROAD ELEM","02098_CHESTERFIELD CO PBLC SCHS_VA_JACOBS ROAD ELEM",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,0,0,2,0,0,0,0,0,5100840,510084002098,510084002098,737,232,46,43,379,28
2011,2099,"VA","CHESTERFIELD CO PBLC SCHS","THELMA CRENSHAW ELEM","02099_CHESTERFIELD CO PBLC SCHS_VA_THELMA CRENSHAW ELEM",0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,7,0,0,2,0,0,0,0,0,0,0,0,5100840,510084002099,510084002099,786,163,82,49,460,28
2011,2100,"VA","CLARKE CO PBLC SCHS","CLARKE COUNTY HIGH","02100_CLARKE CO PBLC SCHS_VA_CLARKE COUNTY HIGH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100870,510087002100,510087002100,689,19,28,31,592,13
2011,2105,"VA","POWHATAN CO PBLC SCHS","POWHATAN ELEM.","02105_POWHATAN CO PBLC SCHS_VA_POWHATAN ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5103030,510303002105,510303002105,422,19,19,7,367,4
2011,2106,"VA","STAFFORD CO PBLC SCHS","WIDEWATER ELEM.","02106_STAFFORD CO PBLC SCHS_VA_WIDEWATER ELEM.",2,0,0,0,0,0,0,0,0,0,0,0,26,0,0,11,0,0,0,0,0,5,0,0,0,0,0,5103660,510366002106,510366002106,746,196,166,61,295,19
2011,2107,"VA","VA BEACH CITY PBLC SCHS","PARKWAY ELEM.","02107_VA BEACH CITY PBLC SCHS_VA_PARKWAY ELEM.",2,0,0,0,0,0,2,0,0,0,0,0,17,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5103840,510384002107,510384002107,520,283,43,22,115,49
2011,2108,"VA","VA BEACH CITY PBLC SCHS","ROSEMONT FOREST ELEM.","02108_VA BEACH CITY PBLC SCHS_VA_ROSEMONT FOREST ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103840,510384002108,510384002108,520,112,37,34,262,67
2011,2109,"VA","BEDFORD CO PBLC SCHS","NEW LONDON ACADEMY ELEM","02109_BEDFORD CO PBLC SCHS_VA_NEW LONDON ACADEMY ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5100360,510036002109,510036002109,389,19,7,10,334,19
2011,2110,"VA","CHARLOTTESVILLE CTY PBLC SCHS","CLARK ELEM","02110_CHARLOTTESVILLE CTY PBLC SCHS_VA_CLARK ELEM",2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,2,0,0,0,0,0,0,0,0,5100780,510078002110,510078002110,293,181,25,13,70,4
2011,2111,"VA","CRAIG CO PBLC SCHS","CRAIG COUNTY HIGH","02111_CRAIG CO PBLC SCHS_VA_CRAIG COUNTY HIGH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5101020,510102002111,510102002111,372,0,0,0,370,2
2011,2113,"VA","DANVILLE CITY PBLC SCHS","GLENWOOD ELEM.","02113_DANVILLE CITY PBLC SCHS_VA_GLENWOOD ELEM.",2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,2,0,0,2,0,0,0,0,0,5101110,510111002113,510111002113,232,142,31,7,52,0
2011,2114,"VA","FAIRFAX CO PBLC SCHS","CENTREVILLE HIGH","02114_FAIRFAX CO PBLC SCHS_VA_CENTREVILLE HIGH",4,0,2,0,0,0,6,0,5,0,0,0,13,0,4,11,0,9,4,0,0,6,0,2,0,0,0,5101260,510126002114,510126002114,2319,223,322,91,964,715
2011,2115,"VA","FAIRFAX CO PBLC SCHS","SILVERBROOK ELEM","02115_FAIRFAX CO PBLC SCHS_VA_SILVERBROOK ELEM",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002115,510126002115,734,55,70,28,499,76
2011,2116,"VA","FAIRFAX CO PBLC SCHS","BONNIE BRAE ELEM","02116_FAIRFAX CO PBLC SCHS_VA_BONNIE BRAE ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002116,510126002116,743,49,136,64,364,124
2011,2117,"VA","FAIRFAX CO PBLC SCHS","DRANESVILLE ELEM","02117_FAIRFAX CO PBLC SCHS_VA_DRANESVILLE ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002117,510126002117,682,46,250,25,271,88
2011,2118,"VA","FAIRFAX CO PBLC SCHS","CROSSFIELD ELEM","02118_FAIRFAX CO PBLC SCHS_VA_CROSSFIELD ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002118,510126002118,778,22,61,25,532,130
2011,2119,"VA","FAIRFAX CO PBLC SCHS","SANGSTER ELEM","02119_FAIRFAX CO PBLC SCHS_VA_SANGSTER ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002119,510126002119,860,37,46,67,595,115
2011,2121,"VA","FREDERICK CO PBLC SCHS","INDIAN HOLLOW ELEM.","02121_FREDERICK CO PBLC SCHS_VA_INDIAN HOLLOW ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5101470,510147002121,510147002121,391,4,19,4,364,0
2011,2123,"VA","HENRICO CO PBLC SCHS","GAYTON ELEM.","02123_HENRICO CO PBLC SCHS_VA_GAYTON ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5101890,510189002123,510189002123,491,16,19,13,412,31
2011,2124,"VA","HENRICO CO PBLC SCHS","MEHFOUD ELEM.","02124_HENRICO CO PBLC SCHS_VA_MEHFOUD ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5101890,510189002124,510189002124,370,208,19,10,127,4
2011,2125,"VA","HENRY CO PBLC SCHS","MAGNA VISTA HIGH","02125_HENRY CO PBLC SCHS_VA_MAGNA VISTA HIGH",12,0,0,0,0,0,2,0,0,0,0,0,67,0,0,66,0,0,4,0,0,7,0,0,0,0,0,5101920,510192002125,510192002125,918,301,61,28,520,4
2011,2126,"VA","MONTGOMERY CO PBLC SCHS","CHRISTIANSBURG ELEM.","02126_MONTGOMERY CO PBLC SCHS_VA_CHRISTIANSBURG ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5102520,510252002126,510252002126,426,31,16,22,349,4
2011,2130,"VA","PRINCE EDWARD CO PBLC SCHS","PRINCE EDWARD MIDDLE","02130_PRINCE EDWARD CO PBLC SCHS_VA_PRINCE EDWARD MIDDLE",2,0,0,0,0,0,0,0,0,0,0,0,51,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5103060,510306002130,510306002130,751,418,25,4,292,10
2011,2132,"VA","SCOTT CO PBLC SCHS","GATE CITY MIDDLE","02132_SCOTT CO PBLC SCHS_VA_GATE CITY MIDDLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,5103480,510348002132,510348002132,507,4,2,4,493,0
2011,2133,"VA","SPOTSYLVANIA CO PBLC SCHS","COURTLAND ELEM.","02133_SPOTSYLVANIA CO PBLC SCHS_VA_COURTLAND ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5103640,510364002133,510364002133,573,91,52,19,394,13
2011,2134,"VA","SPOTSYLVANIA CO PBLC SCHS","CHANCELLOR HIGH","02134_SPOTSYLVANIA CO PBLC SCHS_VA_CHANCELLOR HIGH",12,0,2,2,0,0,4,0,0,0,0,0,55,0,0,42,0,0,2,0,0,7,0,2,0,0,0,5103640,510364002134,510364002134,1361,322,166,109,697,58
2011,2135,"VA","STAFFORD CO PBLC SCHS","ROCKHILL ELEM.","02135_STAFFORD CO PBLC SCHS_VA_ROCKHILL ELEM.",19,0,0,0,0,0,2,0,0,0,0,0,21,0,0,17,0,0,2,0,0,2,0,0,0,0,0,5103660,510366002135,510366002135,601,118,79,34,346,16
2011,2136,"VA","SUSSEX CO PBLC SCHS","SUSSEX CENTRAL MIDDLE","02136_SUSSEX CO PBLC SCHS_VA_SUSSEX CENTRAL MIDDLE",0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,13,0,2,0,0,0,0,0,0,0,0,0,5103780,510378002136,510378002136,372,277,7,2,82,2
2011,2138,"VA","VA BEACH CITY PBLC SCHS","SALEM MIDDLE","02138_VA BEACH CITY PBLC SCHS_VA_SALEM MIDDLE",7,0,0,0,0,0,2,0,0,0,0,0,30,0,0,17,0,0,4,0,0,0,0,0,0,0,0,5103840,510384002138,510384002138,1051,346,106,37,409,142
2011,2139,"VA","VA BEACH CITY PBLC SCHS","SALEM ELEM.","02139_VA BEACH CITY PBLC SCHS_VA_SALEM ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,5103840,510384002139,510384002139,466,148,52,22,199,43
2011,2140,"VA","AUGUSTA CO PBLC SCHS","BEVERLEY MANOR MIDDLE","02140_AUGUSTA CO PBLC SCHS_VA_BEVERLEY MANOR MIDDLE",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,58,0,0,0,0,0,0,0,0,0,0,0,5100300,510030002140,510030002140,738,13,4,4,709,4
2011,2141,"VA","BEDFORD CO PBLC SCHS","BEDFORD ELEM","02141_BEDFORD CO PBLC SCHS_VA_BEDFORD ELEM",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,2,0,0,0,0,0,0,0,0,5100360,510036002141,510036002141,397,79,16,25,271,4
2011,2142,"VA","BEDFORD CO PBLC SCHS","FOREST ELEM","02142_BEDFORD CO PBLC SCHS_VA_FOREST ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100360,510036002142,510036002142,453,19,4,10,376,40
2011,2143,"VA","CHARLOTTESVILLE CTY PBLC SCHS","VENABLE ELEM","02143_CHARLOTTESVILLE CTY PBLC SCHS_VA_VENABLE ELEM",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100780,510078002143,510078002143,323,85,25,19,181,13
2011,2144,"VA","FAIRFAX CO PBLC SCHS","SARATOGA ELEM","02144_FAIRFAX CO PBLC SCHS_VA_SARATOGA ELEM",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002144,510126002144,785,166,175,58,250,130
2011,2146,"VA","FAIRFAX CO PBLC SCHS","VIRGINIA RUN ELEM","02146_FAIRFAX CO PBLC SCHS_VA_VIRGINIA RUN ELEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002146,510126002146,766,16,175,43,460,70
2011,2147,"VA","FAIRFAX CO PBLC SCHS","WILLOW SPRINGS ELEM","02147_FAIRFAX CO PBLC SCHS_VA_WILLOW SPRINGS ELEM",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5101260,510126002147,510126002147,888,55,49,58,442,280
2011,2148,"VA","FRANKLIN CO PBLC SCHS","BEN. FRANKLIN MIDDLE-EAST","02148_FRANKLIN CO PBLC SCHS_VA_BEN. FRANKLIN MIDDLE-EAST",2,0,0,2,0,0,0,0,0,0,0,0,14,0,0,49,0,0,8,0,0,4,0,0,0,0,0,5101440,510144002148,510144002148,639,46,25,28,532,4
2011,2149,"VA","FREDERICK CO PBLC SCHS","MIDDLETOWN ELEM.","02149_FREDERICK CO PBLC SCHS_VA_MIDDLETOWN ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5101470,510147002149,510147002149,562,19,55,22,457,7
2011,2150,"VA","HARRISONBURG CITY PBLC SCHS","THOMAS HARRISON MIDDLE","02150_HARRISONBURG CITY PBLC SCHS_VA_THOMAS HARRISON MIDDLE",15,0,0,2,0,0,2,0,0,0,0,0,9,0,0,19,0,0,2,0,0,15,0,0,0,0,0,5101860,510186002150,510186002150,801,82,229,25,421,40
2011,2151,"VA","KING WILLIAM CO PBLC SCHS","ACQUINTON ELEM.","02151_KING WILLIAM CO PBLC SCHS_VA_ACQUINTON ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5102120,510212002151,510212002151,519,88,13,4,388,7
2011,2152,"VA","LEE COUNTY PUBLIC SCHOOLS","LEE HIGH","02152_LEE COUNTY PUBLIC SCHOOLS_VA_LEE HIGH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5102190,510219002152,510219002152,723,2,0,2,715,2
2011,2153,"VA","LOUDOUN CO PBLC SCHS","ALGONKIAN ELEM.","02153_LOUDOUN CO PBLC SCHS_VA_ALGONKIAN ELEM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5102250,510225002153,510225002153,476,31,61,19,319,46
